ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
356	24	1	1	0.000000	1.208333	1.208333	0.000000	0.000000	0	0	0
357	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
358	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
359	1	1	1	0.000000	40.000000	1.000000	0.000000	0.000000	0	0	0
360	11	2	2	0.000000	38.363636	4.727273	0.000000	0.000000	0	0	0
361	25	2	2	0.000000	32.200000	6.960000	0.000000	0.000000	0	0	0
362	21	1	1	0.000000	1.380952	1.095238	0.000000	0.000000	0	0	0
363	15	1	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
364	4	1	2	0.000000	34.000000	8.000000	0.000000	0.000000	0	0	0
365	53	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
366	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
367	3	2	2	0.000000	34.000000	1.333333	0.000000	0.000000	0	0	0
368	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
369	4	1	2	0.000000	36.500000	2.000000	0.000000	0.000000	0	0	0
370	28	1	1	0.000000	1.071429	1.071429	0.000000	0.000000	0	0	0
371	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
372	32	1	2	0.000000	1.250000	1.250000	0.000000	0.000000	0	0	0
373	1	1	2	0.000000	31.000000	1.000000	0.000000	0.000000	0	0	0
374	2	2	2	0.000000	28.500000	2.000000	0.000000	0.000000	0	0	0
375	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
376	57	1	1	0.000000	1.122807	1.122807	0.000000	0.000000	0	0	0
377	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
378	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
379	1	1	2	0.000000	34.000000	2.000000	0.000000	0.000000	0	0	0
380	3	2	2	0.000000	35.000000	9.000000	0.000000	0.000000	0	0	0
381	17	1	1	0.000000	37.294118	23.352941	0.000000	0.000000	0	0	0
382	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
383	1	1	2	0.000000	47.000000	2.000000	0.000000	0.000000	0	0	0
384	4	1	1	0.000000	28.500000	10.000000	0.000000	0.000000	0	0	0
385	48	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
386	11	2	2	0.000000	39.545455	1.363636	0.000000	0.000000	0	0	0
387	2	1	2	0.000000	27.500000	1.500000	0.000000	0.000000	0	0	0
388	6	1	2	0.000000	40.666667	11.166667	0.000000	0.000000	0	0	0
389	20	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
390	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
391	2	1	2	0.000000	36.500000	2.000000	0.000000	0.000000	0	0	0
392	1	2	1	0.000000	40.000000	2.000000	0.000000	0.000000	0	0	0
393	42	1	1	0.000000	1.119048	1.119048	0.000000	0.000000	0	0	0
394	1	2	2	0.000000	36.000000	3.000000	0.000000	0.000000	0	0	0
395	23	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
396	14	2	2	0.000000	35.571429	13.285714	0.000000	0.000000	0	0	0
397	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
398	1	1	2	0.000000	38.000000	1.000000	0.000000	0.000000	0	0	0
399	1	1	2	0.000000	51.000000	2.000000	0.000000	0.000000	0	0	0
400	46	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
401	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
402	10	2	1	0.000000	47.400000	30.800000	0.000000	0.000000	0	0	0
403	21	1	1	0.000000	1.190476	1.190476	0.000000	0.000000	0	0	0
404	32	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
405	9	2	2	0.000000	31.888889	1.777778	0.000000	0.000000	0	0	0
406	43	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
407	2	2	1	0.000000	35.000000	1.500000	0.000000	0.000000	0	0	0
408	9	1	2	0.000000	46.666667	4.444444	0.000000	0.000000	0	0	0
409	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
410	5	1	1	0.000000	39.000000	8.400000	0.000000	0.000000	0	0	0
411	8	2	1	0.000000	35.250000	15.500000	0.000000	0.000000	0	0	0
412	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
413	54	1	1	0.000000	1.018519	1.018519	0.000000	0.000000	0	0	0
414	6	1	2	0.000000	33.500000	1.000000	0.000000	0.000000	0	0	0
415	56	1	1	0.000000	1.035714	1.035714	0.000000	0.000000	0	0	0
416	20	2	1	0.000000	2.100000	1.850000	0.000000	0.000000	0	0	0
417	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
418	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
419	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
420	30	1	1	0.000000	1.300000	1.300000	0.000000	0.000000	0	0	0
421	70	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
422	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
423	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
424	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
425	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
426	54	1	1	0.000000	1.037037	1.037037	0.000000	0.000000	0	0	0
427	1	2	2	0.000000	26.000000	2.000000	0.000000	0.000000	0	0	0
428	16	2	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
429	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
430	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
431	13	1	1	0.000000	39.000000	1.000000	0.000000	0.000000	0	0	0
432	12	1	2	0.000000	34.666667	9.416667	0.000000	0.000000	0	0	0
433	59	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
434	3	2	2	0.000000	37.000000	2.000000	0.000000	0.000000	0	0	0
435	40	1	1	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
436	1	1	1	0.000000	38.000000	1.000000	0.000000	0.000000	0	0	0
437	30	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
438	1	2	2	0.000000	24.000000	2.000000	0.000000	0.000000	0	0	0
439	17	1	1	0.000000	2.647059	1.882353	0.000000	0.000000	0	0	0
440	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
441	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
442	4	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
443	73	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
444	12	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
445	1	2	2	0.000000	44.000000	2.000000	0.000000	0.000000	0	0	0
446	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
447	50	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
448	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
449	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
450	83	1	0	0.000000	1.120482	1.120482	0.000000	0.000000	0	0	0
451	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
452	6	1	1	0.000000	35.833333	8.833333	0.000000	0.000000	0	0	0
453	18	3	2	0.000000	38.500000	7.777778	0.000000	0.000000	0	0	0
454	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
455	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
456	11	2	2	0.000000	22.818182	1.272727	0.000000	0.000000	0	0	0
457	55	1	1	0.000000	1.072727	1.072727	0.000000	0.000000	0	0	0
458	10	1	2	0.000000	28.100000	9.800000	0.000000	0.000000	0	0	0
459	1	1	2	0.000000	31.000000	24.000000	0.000000	0.000000	0	0	0
460	31	1	2	0.000000	36.161290	17.709677	0.000000	0.000000	0	0	0
461	2	2	1	0.000000	42.000000	26.500000	0.000000	0.000000	0	0	0
462	3	2	1	0.000000	41.666667	27.000000	0.000000	0.000000	0	0	0
463	2	1	1	0.000000	44.500000	30.000000	0.000000	0.000000	0	0	0
464	16	2	1	0.000000	40.937500	12.125000	0.000000	0.000000	0	0	0
465	25	1	1	0.000000	36.840000	23.160000	0.000000	0.000000	0	0	0
466	21	2	1	0.000000	35.380952	9.380952	0.000000	0.000000	0	0	0
467	3	2	1	0.000000	35.666667	26.000000	0.000000	0.000000	0	0	0
468	31	1	2	0.000000	28.322581	15.451613	0.000000	0.000000	0	0	0
469	4	1	2	0.000000	30.000000	17.250000	0.000000	0.000000	0	0	0
470	6	2	1	0.000000	28.666667	15.000000	0.000000	0.000000	0	0	0
471	2	1	1	0.000000	29.000000	13.000000	0.000000	0.000000	0	0	0
472	3	2	2	0.000000	39.000000	16.000000	0.000000	0.000000	0	0	0
473	1	2	2	0.000000	53.000000	31.000000	0.000000	0.000000	0	0	0
474	1	1	1	0.000000	51.000000	30.000000	0.000000	0.000000	0	0	0
475	19	2	1	0.000000	49.789474	30.105263	0.000000	0.000000	0	0	0
476	12	1	1	0.000000	32.833333	16.833333	0.000000	0.000000	0	0	0
477	1	2	1	0.000000	47.000000	33.000000	0.000000	0.000000	0	0	0
478	2	2	1	0.000000	36.000000	3.000000	0.000000	0.000000	0	0	0
479	7	2	1	0.000000	30.857143	14.714286	0.000000	0.000000	0	0	0
480	7	1	2	0.000000	28.285714	15.714286	0.000000	0.000000	0	0	0
481	6	1	2	0.000000	26.666667	21.000000	0.000000	0.000000	0	0	0
482	7	2	2	0.000000	39.857143	26.428571	0.000000	0.000000	0	0	0
483	14	1	1	0.000000	37.142857	25.071429	0.000000	0.000000	0	0	0
484	3	1	2	0.000000	32.333333	11.666667	0.000000	0.000000	0	0	0
485	26	2	2	0.000000	34.153846	21.076923	0.000000	0.000000	0	0	0
486	5	1	1	0.000000	29.400000	16.800000	0.000000	0.000000	0	0	0
487	31	2	1	0.000000	1.096774	1.096774	0.000000	0.000000	0	0	0
488	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
489	26	2	2	0.000000	39.307692	13.346154	0.000000	0.000000	0	0	0
490	8	1	1	0.000000	30.500000	15.500000	0.000000	0.000000	0	0	0
491	2	2	2	0.000000	29.000000	13.000000	0.000000	0.000000	0	0	0
492	1	2	1	0.000000	27.000000	13.000000	0.000000	0.000000	0	0	0
493	7	2	2	0.000000	33.000000	25.571429	0.000000	0.000000	0	0	0
494	30	1	1	0.000000	28.466667	7.333333	0.000000	0.000000	0	0	0
495	8	2	2	0.000000	32.125000	18.250000	0.000000	0.000000	0	0	0
496	1	2	1	0.000000	31.000000	22.000000	0.000000	0.000000	0	0	0
497	29	2	1	0.000000	32.103448	21.758621	0.000000	0.000000	0	0	0
498	18	2	1	0.000000	43.222222	8.777778	0.000000	0.000000	0	0	0
499	1	2	1	0.000000	44.000000	30.000000	0.000000	0.000000	0	0	0
500	1	1	1	0.000000	47.000000	27.000000	0.000000	0.000000	0	0	0
501	1	1	2	0.000000	48.000000	29.000000	0.000000	0.000000	0	0	0
502	12	1	2	0.000000	47.666667	34.916667	0.000000	0.000000	0	0	0
503	2	2	1	0.000000	45.500000	18.000000	0.000000	0.000000	0	0	0
504	2	1	2	0.000000	43.500000	32.000000	0.000000	0.000000	0	0	0
505	11	1	2	0.000000	41.727273	28.818182	0.000000	0.000000	0	0	0
506	5	1	2	0.000000	41.600000	28.000000	0.000000	0.000000	0	0	0
507	3	1	2	0.000000	43.000000	22.666667	0.000000	0.000000	0	0	0
508	7	1	2	0.000000	42.714286	20.857143	0.000000	0.000000	0	0	0
509	1	2	2	0.000000	35.000000	25.000000	0.000000	0.000000	0	0	0
510	35	1	1	0.000000	1.085714	1.085714	0.000000	0.000000	0	0	0
511	3	1	2	0.000000	33.000000	22.000000	0.000000	0.000000	0	0	0
512	2	2	2	0.000000	35.500000	26.000000	0.000000	0.000000	0	0	0
513	25	1	1	0.000000	38.920000	21.720000	0.000000	0.000000	0	0	0
514	6	2	1	0.000000	43.500000	26.666667	0.000000	0.000000	0	0	0
515	5	2	1	0.000000	41.800000	25.000000	0.000000	0.000000	0	0	0
516	1	1	1	0.000000	38.000000	22.000000	0.000000	0.000000	0	0	0
517	9	1	1	0.000000	32.888889	20.000000	0.000000	0.000000	0	0	0
518	11	1	2	0.000000	30.545455	18.000000	0.000000	0.000000	0	0	0
519	8	2	2	0.000000	31.250000	5.500000	0.000000	0.000000	0	0	0
520	2	1	1	0.000000	31.000000	17.000000	0.000000	0.000000	0	0	0
521	4	1	2	0.000000	30.750000	20.500000	0.000000	0.000000	0	0	0
522	31	2	2	0.000000	41.870968	20.548387	0.000000	0.000000	0	0	0
523	6	2	1	0.000000	40.666667	26.166667	0.000000	0.000000	0	0	0
524	5	2	1	0.000000	40.000000	23.800000	0.000000	0.000000	0	0	0
525	7	1	1	0.000000	30.571429	19.142857	0.000000	0.000000	0	0	0
526	7	1	2	0.000000	35.142857	23.285714	0.000000	0.000000	0	0	0
527	4	1	2	0.000000	36.000000	23.500000	0.000000	0.000000	0	0	0
528	3	1	2	0.000000	32.666667	18.666667	0.000000	0.000000	0	0	0
529	1	2	1	0.000000	38.000000	20.000000	0.000000	0.000000	0	0	0
530	3	1	1	0.000000	40.000000	27.666667	0.000000	0.000000	0	0	0
531	6	1	2	0.000000	42.166667	24.333333	0.000000	0.000000	0	0	0
532	1	2	2	0.000000	42.000000	24.000000	0.000000	0.000000	0	0	0
533	2	1	1	0.000000	41.500000	24.000000	0.000000	0.000000	0	0	0
534	50	2	2	0.000000	30.000000	20.720000	0.000000	0.000000	0	0	0
535	13	1	2	0.000000	35.692308	23.923077	0.000000	0.000000	0	0	0
536	6	1	2	0.000000	37.166667	22.500000	0.000000	0.000000	0	0	0
537	25	1	2	0.000000	30.400000	14.360000	0.000000	0.000000	0	0	0
538	4	1	1	0.000000	36.500000	23.000000	0.000000	0.000000	0	0	0
539	5	2	2	0.000000	39.600000	22.600000	0.000000	0.000000	0	0	0
540	3	2	1	0.000000	41.000000	27.333333	0.000000	0.000000	0	0	0
541	5	1	1	0.000000	41.200000	16.200000	0.000000	0.000000	0	0	0
542	1	1	2	0.000000	41.000000	14.000000	0.000000	0.000000	0	0	0
543	2	1	2	0.000000	41.500000	13.000000	0.000000	0.000000	0	0	0
544	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
545	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
546	14	2	2	0.000000	34.357143	12.142857	0.000000	0.000000	0	0	0
547	3	3	1	0.000000	34.333333	23.666667	0.000000	0.000000	0	0	0
548	6	1	2	0.000000	34.833333	25.500000	0.000000	0.000000	0	0	0
549	2	1	2	0.000000	38.500000	28.500000	0.000000	0.000000	0	0	0
550	2	1	2	0.000000	41.000000	30.500000	0.000000	0.000000	0	0	0
551	11	2	1	0.000000	39.727273	27.363636	0.000000	0.000000	0	0	0
552	2	1	1	0.000000	36.500000	19.500000	0.000000	0.000000	0	0	0
553	3	2	2	0.000000	39.000000	20.000000	0.000000	0.000000	0	0	0
554	14	1	2	0.000000	37.071429	21.000000	0.000000	0.000000	0	0	0
555	5	1	2	0.000000	37.200000	20.400000	0.000000	0.000000	0	0	0
556	1	1	2	0.000000	38.000000	22.000000	0.000000	0.000000	0	0	0
557	13	2	2	0.000000	40.692308	24.384615	0.000000	0.000000	0	0	0
558	3	1	1	0.000000	39.333333	26.333333	0.000000	0.000000	0	0	0
559	1	2	2	0.000000	38.000000	23.000000	0.000000	0.000000	0	0	0
560	2	2	2	0.000000	39.500000	18.500000	0.000000	0.000000	0	0	0
561	3	1	1	0.000000	41.333333	20.666667	0.000000	0.000000	0	0	0
562	4	2	1	0.000000	43.750000	19.500000	0.000000	0.000000	0	0	0
563	44	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
564	2	2	1	0.000000	36.000000	23.000000	0.000000	0.000000	0	0	0
565	2	1	1	0.000000	32.500000	21.000000	0.000000	0.000000	0	0	0
566	14	1	2	0.000000	34.928571	22.714286	0.000000	0.000000	0	0	0
567	4	1	3	0.000000	37.750000	25.000000	0.000000	0.000000	0	0	0
568	5	1	1	0.000000	34.600000	25.400000	0.000000	0.000000	0	0	0
569	4	2	2	0.000000	37.000000	28.500000	0.000000	0.000000	0	0	0
570	4	2	1	0.000000	39.250000	12.750000	0.000000	0.000000	0	0	0
571	3	1	1	0.000000	37.000000	19.666667	0.000000	0.000000	0	0	0
572	34	2	2	0.000000	33.205882	20.500000	0.000000	0.000000	0	0	0
573	1	1	1	0.000000	37.000000	26.000000	0.000000	0.000000	0	0	0
574	19	2	2	0.000000	37.421053	7.315789	0.000000	0.000000	0	0	0
575	11	1	2	0.000000	40.000000	27.818182	0.000000	0.000000	0	0	0
576	25	1	2	0.000000	36.000000	26.880000	0.000000	0.000000	0	0	0
577	5	1	2	0.000000	36.000000	25.800000	0.000000	0.000000	0	0	0
578	8	1	2	0.000000	41.125000	22.625000	0.000000	0.000000	0	0	0
579	10	1	2	0.000000	39.900000	20.600000	0.000000	0.000000	0	0	0
580	44	1	1	0.000000	1.204545	1.204545	0.000000	0.000000	0	0	0
581	17	2	1	0.000000	40.941176	26.176471	0.000000	0.000000	0	0	0
582	1	1	1	0.000000	40.000000	29.000000	0.000000	0.000000	0	0	0
583	12	1	2	0.000000	38.500000	22.416667	0.000000	0.000000	0	0	0
584	8	2	1	0.000000	34.375000	18.250000	0.000000	0.000000	0	0	0
585	1	1	1	0.000000	33.000000	18.000000	0.000000	0.000000	0	0	0
586	18	2	2	0.000000	29.444444	17.722222	0.000000	0.000000	0	0	0
587	14	1	2	0.000000	48.000000	15.928571	0.000000	0.000000	0	0	0
588	44	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
589	12	2	1	0.000000	30.083333	19.833333	0.000000	0.000000	0	0	0
590	12	2	1	0.000000	30.666667	18.500000	0.000000	0.000000	0	0	0
591	2	2	2	0.000000	34.000000	2.000000	0.000000	0.000000	0	0	0
592	3	1	1	0.000000	34.000000	13.333333	0.000000	0.000000	0	0	0
593	7	1	2	0.000000	37.857143	14.571429	0.000000	0.000000	0	0	0
594	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
595	4	1	2	0.000000	33.250000	21.250000	0.000000	0.000000	0	0	0
596	7	1	2	0.000000	38.428571	20.142857	0.000000	0.000000	0	0	0
597	8	2	2	0.000000	41.125000	26.125000	0.000000	0.000000	0	0	0
598	20	1	2	0.000000	32.550000	20.750000	0.000000	0.000000	0	0	0
599	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
600	6	2	2	0.000000	36.500000	2.000000	0.000000	0.000000	0	0	0
601	29	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
602	4	1	2	0.000000	42.000000	27.500000	0.000000	0.000000	0	0	0
603	1	1	1	0.000000	50.000000	29.000000	0.000000	0.000000	0	0	0
604	19	2	2	0.000000	44.631579	13.105263	0.000000	0.000000	0	0	0
605	3	2	1	0.000000	44.333333	30.333333	0.000000	0.000000	0	0	0
606	2	2	2	0.000000	43.500000	33.000000	0.000000	0.000000	0	0	0
607	3	1	1	0.000000	39.333333	29.333333	0.000000	0.000000	0	0	0
608	8	1	1	0.000000	33.250000	22.375000	0.000000	0.000000	0	0	0
609	10	1	2	0.000000	33.200000	21.700000	0.000000	0.000000	0	0	0
610	11	2	2	0.000000	36.090909	22.636364	0.000000	0.000000	0	0	0
611	2	2	1	0.000000	36.000000	23.500000	0.000000	0.000000	0	0	0
612	2	1	1	0.000000	33.500000	21.500000	0.000000	0.000000	0	0	0
613	3	2	3	0.000000	35.000000	8.333333	0.000000	0.000000	0	0	0
614	2	2	1	0.000000	34.500000	18.500000	0.000000	0.000000	0	0	0
615	1	2	2	0.000000	43.000000	20.000000	0.000000	0.000000	0	0	0
616	10	1	1	0.000000	38.000000	9.800000	0.000000	0.000000	0	0	0
617	2	1	1	0.000000	35.000000	23.000000	0.000000	0.000000	0	0	0
618	3	1	2	0.000000	37.000000	27.666667	0.000000	0.000000	0	0	0
619	5	1	2	0.000000	37.000000	25.600000	0.000000	0.000000	0	0	0
620	5	1	2	0.000000	36.400000	25.800000	0.000000	0.000000	0	0	0
621	20	1	2	0.000000	35.250000	12.250000	0.000000	0.000000	0	0	0
622	1	2	2	0.000000	34.000000	2.000000	0.000000	0.000000	0	0	0
623	9	2	2	0.000000	32.666667	22.888889	0.000000	0.000000	0	0	0
624	21	1	1	0.000000	32.476190	22.428571	0.000000	0.000000	0	0	0
625	5	1	2	0.000000	40.000000	26.000000	0.000000	0.000000	0	0	0
626	2	2	2	0.000000	41.000000	26.000000	0.000000	0.000000	0	0	0
627	5	1	1	0.000000	38.800000	22.200000	0.000000	0.000000	0	0	0
628	5	2	2	0.000000	39.400000	2.000000	0.000000	0.000000	0	0	0
629	24	1	1	0.000000	30.708333	23.833333	0.000000	0.000000	0	0	0
630	3	2	2	0.000000	35.333333	21.333333	0.000000	0.000000	0	0	0
631	4	2	1	0.000000	33.750000	16.750000	0.000000	0.000000	0	0	0
632	6	1	3	0.000000	41.333333	34.500000	0.000000	0.000000	0	0	0
633	3	1	3	0.000000	41.666667	32.666667	0.000000	0.000000	0	0	0
634	17	2	2	0.000000	41.882353	29.058824	0.000000	0.000000	0	0	0
635	4	2	1	0.000000	44.500000	1.250000	0.000000	0.000000	0	0	0
636	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
637	1	3	2	0.000000	49.000000	36.000000	0.000000	0.000000	0	0	0
638	1	2	1	0.000000	47.000000	34.000000	0.000000	0.000000	0	0	0
639	5	2	1	0.000000	43.000000	30.600000	0.000000	0.000000	0	0	0
640	7	2	2	0.000000	31.285714	18.428571	0.000000	0.000000	0	0	0
641	1	1	1	0.000000	28.000000	18.000000	0.000000	0.000000	0	0	0
642	12	2	2	0.000000	31.333333	20.750000	0.000000	0.000000	0	0	0
643	1	1	1	0.000000	31.000000	21.000000	0.000000	0.000000	0	0	0
644	1	2	1	0.000000	29.000000	17.000000	0.000000	0.000000	0	0	0
645	16	1	2	0.000000	39.812500	20.375000	0.000000	0.000000	0	0	0
646	1	2	1	0.000000	39.000000	21.000000	0.000000	0.000000	0	0	0
647	7	1	1	0.000000	39.428571	17.714286	0.000000	0.000000	0	0	0
648	5	2	2	0.000000	41.200000	6.200000	0.000000	0.000000	0	0	0
649	1	1	1	0.000000	40.000000	24.000000	0.000000	0.000000	0	0	0
650	9	1	2	0.000000	40.111111	21.888889	0.000000	0.000000	0	0	0
651	3	2	1	0.000000	41.666667	23.666667	0.000000	0.000000	0	0	0
652	3	1	2	0.000000	25.333333	13.000000	0.000000	0.000000	0	0	0
653	2	1	2	0.000000	31.500000	23.500000	0.000000	0.000000	0	0	0
654	17	1	2	0.000000	33.764706	19.411765	0.000000	0.000000	0	0	0
655	5	2	2	0.000000	34.400000	21.600000	0.000000	0.000000	0	0	0
656	21	1	1	0.000000	1.761905	1.523810	0.000000	0.000000	0	0	0
657	1	1	1	0.000000	36.000000	21.000000	0.000000	0.000000	0	0	0
658	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
659	12	1	2	0.000000	1.333333	1.333333	0.000000	0.000000	0	0	0
660	4	1	2	0.000000	41.500000	19.250000	0.000000	0.000000	0	0	0
661	6	2	2	0.000000	38.666667	5.333333	0.000000	0.000000	0	0	0
662	9	1	1	0.000000	37.444444	21.888889	0.000000	0.000000	0	0	0
663	6	1	2	0.000000	33.166667	18.333333	0.000000	0.000000	0	0	0
664	9	1	1	0.000000	42.666667	25.333333	0.000000	0.000000	0	0	0
665	1	2	2	0.000000	52.000000	35.000000	0.000000	0.000000	0	0	0
666	1	2	1	0.000000	51.000000	37.000000	0.000000	0.000000	0	0	0
667	15	1	1	0.000000	43.266667	33.533333	0.000000	0.000000	0	0	0
668	5	1	2	0.000000	36.000000	21.000000	0.000000	0.000000	0	0	0
669	2	1	1	0.000000	39.500000	28.000000	0.000000	0.000000	0	0	0
670	3	2	1	0.000000	32.000000	22.666667	0.000000	0.000000	0	0	0
671	6	2	1	0.000000	30.666667	19.666667	0.000000	0.000000	0	0	0
672	33	1	2	0.000000	31.151515	19.393939	0.000000	0.000000	0	0	0
673	6	2	1	0.000000	36.333333	19.166667	0.000000	0.000000	0	0	0
674	3	2	1	0.000000	33.666667	23.000000	0.000000	0.000000	0	0	0
675	6	2	2	0.000000	37.000000	20.833333	0.000000	0.000000	0	0	0
676	4	1	2	0.000000	37.000000	19.000000	0.000000	0.000000	0	0	0
677	2	1	2	0.000000	34.500000	13.000000	0.000000	0.000000	0	0	0
678	2	2	2	0.000000	44.500000	22.500000	0.000000	0.000000	0	0	0
679	9	2	2	0.000000	43.111111	27.555556	0.000000	0.000000	0	0	0
680	2	1	1	0.000000	36.000000	20.500000	0.000000	0.000000	0	0	0
681	4	2	1	0.000000	34.000000	21.500000	0.000000	0.000000	0	0	0
682	7	2	1	0.000000	33.571429	20.857143	0.000000	0.000000	0	0	0
683	12	1	1	0.000000	31.000000	18.416667	0.000000	0.000000	0	0	0
684	8	1	1	0.000000	31.750000	20.125000	0.000000	0.000000	0	0	0
685	2	2	1	0.000000	34.000000	14.000000	0.000000	0.000000	0	0	0
686	14	2	1	0.000000	1.285714	1.285714	0.000000	0.000000	0	0	0
687	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
688	1	3	2	0.000000	35.000000	17.000000	0.000000	0.000000	0	0	0
689	21	2	1	0.000000	28.476190	18.619048	0.000000	0.000000	0	0	0
690	1	1	2	0.000000	37.000000	22.000000	0.000000	0.000000	0	0	0
691	7	1	2	0.000000	37.714286	25.285714	0.000000	0.000000	0	0	0
692	2	2	2	0.000000	41.000000	26.000000	0.000000	0.000000	0	0	0
693	1	1	1	0.000000	37.000000	25.000000	0.000000	0.000000	0	0	0
694	12	2	2	0.000000	41.000000	29.333333	0.000000	0.000000	0	0	0
695	10	1	2	0.000000	37.800000	25.900000	0.000000	0.000000	0	0	0
696	12	1	1	0.000000	25.916667	20.750000	0.000000	0.000000	0	0	0
697	6	1	1	0.000000	31.333333	19.500000	0.000000	0.000000	0	0	0
698	1	2	2	0.000000	34.000000	21.000000	0.000000	0.000000	0	0	0
699	2	1	1	0.000000	35.000000	22.000000	0.000000	0.000000	0	0	0
700	4	2	1	0.000000	36.500000	22.500000	0.000000	0.000000	0	0	0
701	3	1	1	0.000000	39.666667	23.333333	0.000000	0.000000	0	0	0
702	4	2	1	0.000000	38.000000	8.750000	0.000000	0.000000	0	0	0
703	5	1	1	0.000000	38.400000	18.800000	0.000000	0.000000	0	0	0
704	2	2	1	0.000000	38.000000	22.500000	0.000000	0.000000	0	0	0
705	7	1	2	0.000000	2.857143	2.285714	0.000000	0.000000	0	0	0
706	1	1	1	0.000000	44.000000	21.000000	0.000000	0.000000	0	0	0
707	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
708	2	2	2	0.000000	33.000000	3.000000	0.000000	0.000000	0	0	0
709	2	1	1	0.000000	23.500000	15.000000	0.000000	0.000000	0	0	0
710	8	2	1	0.000000	41.125000	22.500000	0.000000	0.000000	0	0	0
711	5	2	2	0.000000	37.000000	24.200000	0.000000	0.000000	0	0	0
712	2	2	1	0.000000	37.000000	22.000000	0.000000	0.000000	0	0	0
